uniqueID	drugName	review	date
141793	Escitalopram	"My Doctor started me on Xanax.  It helped with anxiety but it was a take as needed. I felt like I was waiting for a bomb to drop waiting for that lost feeling.  My Doctor switched me to Lexapro.  I&#039;ve been on it for a week now, and I feel like my old self.  I&#039;m amazed, and so is my family with the difference in my mood.  I feel so grateful."	7-Feb-11
64394	Sertraline	"Took 25mg and thought I was going to die. Worst medicine ever. I have never been so sick in my life. Was not even able to take care of my child for two days bc I was so sick. All from one half of a pill. Beware of this medicine. I had problems breathing."	1-Sep-16
140659	Escitalopram	"I suffered a bad panic attack my senior year of college and that experience seemed to open the floodgates of anxiety that I had been keeping dormant most of my life. It was tough for me to get out of the house, go to the gym, see friends and family for months. I finally broke down to my mom and she suggested seeing a therapist. At first I was hesitant to take any meds but I finally gave in and started 10mg of generic Lexapro. Worked wonders and felt fantastic. I stopped taking it a year or so later thinking that I was &quot;cured&quot;. Let me tell you, that was a mistake. My GAD has come back with a vengeance. Started up on the 10 mg lexapro about 10 days ago and I almost feel worse. Maybe it&#039;s just taking its time now but I&#039;m hopeful it will be ok."	29-Mar-17
63890	Sertraline	"Am I the only one that feels nothing from this? I&#039;ve tried many different antidepressants over the years and I don&#039;t feel any better but no worse."	16-Sep-17
128517	Phentermine	"I started taking Adipex on 7/14/15 and I&#039;m already down 13 pds. Today is 7/31/15. I do workout daily for 1 hr but it&#039;s hard to eat all the time. I have to make myself eat. The problem that I am having now is in the afternoon after my wkout classes I&#039;m hungry but I stick with low calorie options.  Can someone shed some light on staying full all day... Oh yea and the sleep pattern is out the window!"	1-Aug-15
72175	Tramadol	"I received this medication through my PCP for horrendous arthritis pain. This medicine is a joke! Like taking baby aspirin!"	22-Aug-14
128372	Phentermine	"This was a great pill!! I lost over 30 pds in 3months.160 when I started down to 128pd.I have been off about 6months. Now I weight 160 again.when u stop the pill u will gain the weight bk I promise"	7-Nov-15
95797	Sertraline	"I&#039;m 16, and over the course of a few months I started becoming more and more depressed and anxious, after trying a few other medications along with none at all (only therapy), I started taking Zoloft as it has helped others in my family. The first 10 days (started at 25mg) were horrible, suicidal thoughts, no appetite, headaches and terrible anxiety but once I hit 2 weeks I felt so much better. I&#039;m now 6 weeks in and on 75mg, I feel amazing, still get headaches but I&#039;m not sure if it&#039;s related, I feel almost 100% myself, I&#039;ll give it a few more weeks and see if I need to maybe get to 100mg but honestly this medication saved my life."	2-Feb-14
128637	Phentermine	"Just got back in the pill as of 6/11/15 really suppressed my appetite and boosted my energy. But I just wanted to give y&#039;all a heads up. I paid $12 for my prescription by using a coupon"	12-Jun-15
141461	Escitalopram	"Obsessive Compulsive Disorder - always in Limbo. Have only been on Cipralex (5mg) a few days and I already feel better. I have been an OCD sufferer for years, tried nearly all medications and only Prozac worked but the side effects made me stop. Without medicines I was getting worse and now I hope to start getting my life back. On such a low dose I have no side effects. Hoping all you guys with OCD get better."	2-May-14
119804	Ambien CR	"I have been taking Ambien CR for about 6 months now. I have had no side affects. I have not gotten up and got on the computer or driven to any place that I was not aware I was going. It helps me not to have nightmares. If you need something to help you sleep then take it. "	7-May-08
96079	Sertraline	"I had mild panic attack disorder. I started taking the pill and there was a very light headache the first week that went away. I also woke up twice in the first two weeks feeling nausea, but I put up with it. Now I feel fine and I&#039;m a lot happier. I don&#039;t like taking pills but my doctor thinks I should stay on it for at least one year."	2-Jun-12
139105	Phentermine	"I am 5&#039;4 female and am 32 years old. On June 3rd of 2008 I started taking Phentermine. I weighed 185lbs. Just took half of a pill a day because a whole one was too much for me. I took the pill for 3 months, I stopped on September 3rd of 2008. I weighed 140 lbs. It was amazing how the pounds just dropped. Now almost 5 months later I still weight 140 lbs. I weigh myself once a week just to make sure I am still 140 lbs. The most I have weighed since I stopped taking the pill was 144 lbs but it was after the holidays. I love Phentermine."	24-Jan-09
64139	Sertraline	"My recommendation - if you have a panic disorder, get on situational meds like klonopin or xanax. This may not be a wise decision if you have an addiction problem/addictive personality, but klonopin saved my life. Before klonopin, though, I took zoloft. Zoloft made me incredibly sick and very depressed. I have never had depression, only the panic disorder. Situational meds reminded me what it felt like to be normal, and after awhile I was able to mimic that normalcy on my own."	6-Apr-17
64392	Sertraline	"I have been on 50mg of Zoloft for a little over 3 weeks now. For the first week I noticed no change then gradually I was feeling better. It has given me more energy and i feel I have a more positive attitude. I was overeating a lot due to stress and depression that has completely subsided. Since I started taking it I have lost 19 pounds. That has also really helped with my depression. I am scared of my body getting used to it and go back to my regular habits. As for now I am happy."	4-Sep-16
140831	Escitalopram	"I was put on Klonaphin and Xanax for anxiety and depersonalization when i was 16. A doctor switched me from klonaphin to lexapro without any wearing. I have horrible withdrawl from the klonaphin and almost gave up on the lexapro cause i thought it was giving me these side effects. After just a few weeks i felt great! I didnt even notice until one day i sat and thought &quot;hey im happy and i feel great!&quot; 5 years later some anxiety and ocd is peaking threw. Dont be discouraged. This medicine isnt a cure-all but it works wonders. Give it a chance."	5-Jun-16
141260	Escitalopram	"I was prescribed Lexapro for Depression, 10mg/day. I have been suffering from depression for nearly 2 years now, and I finally forced myself to seek medical help. I&#039;m only on day 3, but I can honestly notice a slight positive change already. Day 1 &amp; 2 have been a bit difficult; uncontrollable yawning, fatigued and a bit nauseated. But today, day 3, it feels like a light switched on in my brain! That light is at the end of the tunnel, meaning I have to give a little more time. If you are truly depressed, this medicine will help you."	17-Feb-15
128300	Phentermine	"I started adipex-p on October 17th 2015... My start weight was 189... I had gained 16 lbs prior to that due to another medication I was on... My doctor recommended trying this because I was completely devastated! I&#039;ve never weighed that much and had always maintained my weight even after having my 2 children... However the same time I started adipex-p I started doing Herbalife shakes (breakfast and lunch) and then ate dinner with my family.. I also got somewhat of a work out in daily due to working at Planet Fitness and can easily walk 10,000   steps daily due to my job description... In 1 month I lost 22 lbs! :-)"	4-Jan-16
142030	Escitalopram	"I started taking lexapro 2 years ago. I have always had bad nerves , but when my daughter graduated high school, I was suffering from the &quot;empty nest syndrome&quot;. Lexapro really helped me alot and the only fall back for me was my weight gain. I went from size 10 to 16 . I am going off from the medicine now and I think that I will do okay and if I ever have to go back on something it would be this. Good Luck!"	14-Dec-08
96075	Sertraline	"Before being prescribed sertraline I would often feel anxious, panicked, and depressed all day, everyday, at work, at home, anywhere I went. On my days off from work I would not get off the couch &amp; sometimes would not even take a shower. I would not say I am an un-motivated person, I graduated from a technical school &amp; work full time with a state licence, so I wanted to feel comfortable with my life.  I was taking alprazolam as needed for panic attacks. Now I don&#039;t even need it. Zoloft has changed my life completely. I feel cool, calm &amp; collected even under pressure. It is great to feel confident enough to live the life I like to live. All these great changes occurred in 2 short months."	21-Jun-12
95913	Sertraline	"I was only on a 25 mg dose for two months. I noticed a very slight mood lift but not much else. I am currently starting a 20 mg dosage of Prozac."	19-Sep-13
140490	Escitalopram	"Lexapro was a miracle drug for me as far as treating my severe health anxiety and PTSD.  It gave me my life back. I can truly say I was my normal self 98% of the time. However it caused me to have extreme muscle tension and headaches. I was even diagnosed with TMJ and was sleeping with a mouthguard at night. Weaning off Lexapro was horrific for me. It took a good 3 months for all the withdrawal symptoms to subside. Thankfully the headaches and stiff jaw got better as well. I&#039;m sad I can&#039;t take Lexapro anymore. It saved my life. I&#039;m about to start on Prozac. We&#039;ll see what happens."	25-Apr-17
64246	Sertraline	"Early days as just starting this due to mirtazapine not working, difficult to rate yet but have high hopes for some relief from daily anxiety,  affecting being unable to socialise and continue with normal life.  Tried CBT but after 20 sessions no better. Your website is helpful with others experiences giving an insight.   Will post again if successful."	4-Jan-17
139060	Phentermine	"Pros:  Not too much stomach discomfort, even with an ulcer and irritable bowel syndrome, alters your craving for food - instead of fries, it&#039;s fruit. I&#039;ve lost 82 pounds so far, with only 20 to go.  Cons: It alters your cravings, not sheds the weight for you. It must accompany a change in lifestyle. I had trouble with increased heart rate and I&#039;m in my 20&#039;s with no heart problems. I was even unable to donate blood because the rate was too high. This stabilizes every time I go off the medicine. It also can make me restless. When my husband and I were both on it, we fought like crazy all the time. I thought I was crazy, but each time we would stop taking it, the fighting would decrease."	5-Jun-09
64055	Sertraline	"I have to be honest, it  has done nothing for me."	4-Feb-17
128251	Phentermine	"I been on this medicine since July of 2015 I started off weighing 462 and now I&#039;m at 343 as of January 2016. My only side affect are slight headache and dry mouth. It requires you to drink plenty of water which is good for your diet. But overall the best I ever came across. I never was a big diet fan so I really never tried to much but I&#039;m glad I have success on my first try"	8-Feb-16
78414	Allegra	"Allegra 24 hour helps my hay fever symptoms. But, this medication dries out my lung tissue to much and makes me cough.  I have been off Allegra for a week and I am still coughing and have LOTS of non infectious mucus coming out of my lungs.  My lungs hurt from coughing.  I am 62 year old female with mild asthma."	15-Jun-12
127646	Phentermine	"I took phentermine for about a month. I lost about 10 pounds.  I had to stop taking this medication. It made me overly anxious, emotional, and I became irritated very quickly. I also experienced hair loss.I did not feel like myself at all.  I feel so much better after I stopped taking this medication. The side effects are not worth it."	22-Apr-17
141651	Escitalopram	"Miracle worker.  Took about six weeks to start fully working and the side effects were not so pleasant at first.  Now taking 20mg daily, I have no side effects and feel great.  During the first few weeks taking it, I would have extremely good moods that almost seemed imaginable and then I would go back to feeling sad.  Then eventually that went away.  One negative about Lexapro is that my stomach isn&#039;t as strong as it was before and a lot of foods bother it.  All I can do is eat healthy and take pro-biotics.  VERY HAPPY with Lexapro."	19-Sep-12
138715	Phentermine	"Excellent."	25-Jan-12
71846	Tramadol	"I have had chronic pain and peripheral neuropathy of the legs and feet for about 4 years, a lovely gift I received just before my 40th birthday that eventually landed me in the hospital in so much pain that my blood pressure was dangerously high.  I had been put on every pain med imaginable, including fentanyl and dilaudid, which made me terribly sick.  Fast forward 4 years and my PCP wanted me to try tramadol in conjunction with my gabapentin 600 mg 3x/day and clonidine 0.1 mg 3x/day.  So far it has been a miracle.  I can finally put on my sneaks and take long walks again, go biking and shop without having to sit on a bench every 10 minutes.  I was prescribed 50 mg of tramadol 2x/day but so far I&#039;ve only taken it once a day and that&#039;s all!"	19-Mar-16
128635	Phentermine	"After experiencing extreme weight gain due to a horrible experience with an imbedded IUD, I was advised by a colleague to try adipex 37.5. I have been taking it since June 1, 2015 and started at 238.2 lbs. Today I weigh 227.4 lbs. it has helped me by suppressing my appetite, increasing my energy and giving me motivation by seeing my weight loss occur so quickly. I walk twice per day and lift weights three times per week. (Arms, legs, abs) I had the dry mouth but lots of water and Biotene help. Insomnia is managed by taking pill no later than 1pm. No rapid heart beat &amp; managing salt intake may help BP. I stay below 1500 mls daily. Will update next month. I&#039;m happy."	14-Jun-15
71893	Tramadol	"I told my physician that I would no longer take Percocet for my chronic back pain. He suggested I try tramadol and assured me it is not a narcotic. I have been talking the tramadol now for a year and although it is no miracle drug it has managed my pain immensely. I can finally sleep at night and function normally. One down side to the drug for me is if I run out and the withdraw starts it is nasty. Be careful you stop the drug abruptly. Good health to all. Rob"	5-Feb-16
140977	Escitalopram	"Not great med. Gained lots of weight. 15mg I was like a zombie. Tired alot and twitching."	23-Mar-16
95999	Sertraline	"This medication has turned me around and I had none of the side effects. I initially requested it from my doctor because, whilst I did not really have any problems, I had a negative outlook despite trying to be positive and I was not enjoying &#039;life&#039; at all.   It has really helped with all this and as an added bonus I feel that I have more energy. I went back to my doctor and said &quot;We hit the nail on the head&quot;. Previously I was looking for the magic vitamin pill to help reduce my stress and increase my energy levels. I tried vitamin B, Iron, and multivitamins to no avail. I no longer feel the need to take any vitamins at all. I&#039;ll continue to take this as needed and have no reservations about taking anti-depressants."	8-Mar-13
141433	Escitalopram	"I was sceptical about taking meds such as this.  However, I had been dealing with so much stress that it had taken a toll on me and life seemed to be falling apart, even though I was always everyone turned to.  My doctor prescribed 10mg once daily and it has been a miracle.  I did cut back to only 5mg a day and take it at night, as it does make me sleepy.  I am so much happier, more energy and a different outlook.  I am 39yrs old and feel like it again.  Only been on the med 3wks and I have nothing negative to say."	22-Dec-13
128903	Phentermine	"The first month from 179 lbs down to 161lbs= 15 mg the whole time.   Now using 30 mg and the first 8 days.  From 161 lbs to 154lbs. It would make me very happy if I can make it the next 3 weeks down to 145 lbs. Then I have prescription for 37mg the last month. If I will make it down to 130 lbs in June, well I can&#039;t ask for more."	21-May-14
64077	Sertraline	"Worked very well for intrusive thoughts OCD for 5 months and then when I missed dosages and tried starting back on it again it stopped working. Other than that I had no problems with Zoloft."	30-Mar-17
138805	Phentermine	"Hi I am a 28 year old female. I started taking this pill 5/9/2010 and went in at a weight of 248lbs. Went back in on 6/21/10 and lost 8 pounds. It seems to be working very well and I just feel anxious sometimes but overall I have a lot of energy. We shall see when I go in next month and I&#039;m also on a 1200 calorie diet which is working well for me along with exercise."	27-Jun-10
95793	Sertraline	"I was taking Lexapro 10mg then upped to 20mg for the past 5 years. In the beginning it was great, I felt great, no anxiety or depression.  But for the past two years my everyday life started to become a struggle. I became upset easily, I cried all the time, it was horrible.  So my Dr and I decided that maybe the Lexapro had pooped out and to try a different antidepressant. So I began sertraline 50mgs. I&#039;ve had no side effects except for some heartburn right after taking. So I began Prilosec to counteract this. I feel good. No anxiety and I can feel my depression lifting. I sleep fine no problems there. But I do take 25mgs of Vistaril at night so I&#039;m sure that helps. "	18-Feb-14
72197	Tramadol	"Very little effect on pain."	25-May-14
64789	Sertraline	"I&#039;ve always experienced social anxiety growing up. I thought this was normal but it became clear to me during college that I shouldn&#039;t be feeling so shy all the time. I was afraid to be myself. I was constantly going back and forth between anxiety and depression for years. I tried meditation, yoga, running, a different diet... But nothing seemed to be working good enough! Enough was enough! I researched zoloft for a few weeks and finally decided to try it out. WOAH! Other than the initial side effects such as decreased appetite and restlessness, this medication changed my life!!! I feel very comfortable talking to people in social settings.. I could finally be myself! The biggest thing is being patient--- it works!!!!! Good luck everyone!"	23-Jun-15
141810	Escitalopram	"Thank goodness for this medication.  I only wish I had started it earlier, before my GAD, low confidence, and suspicions hurt my marriage.  This medicine helps, even though all the therapy in the world did not touch my feelings.  I started with 5mg and felt a little improvement right away.  Went to 10mg after a particularly bad day and what a relief.  Side effects are minor so far."	23-Nov-10
140701	Escitalopram	"This is about my boyfriend who is currently taking this med. He is acting differently sometimes acting like he doesn&#039;t care about anything. He got rashes on some of his body. He is not the same. I&#039;m trying to talk him into trying something else. I don&#039;t like the side effects I&#039;m seeing in him. He&#039;s still depressed so it&#039;s not really helping him. He&#039;s like dr. Jekyl &amp; Hyde. He  will snap 1 minute then the next minute he&#039;s talking very nice as if nothing happened or he didn&#039;t remember saying anything mean. It&#039;s been a roller coaster I think I would rather have him not on anything or prescribed medical marijuana for his anxiety &amp; to help him relax. I don&#039;t know what the right answer is. Maybe we will find something in the near future to help."	19-Oct-16
71758	Tramadol	"Took for short term (5 weeks) after double knee replacement. I took it as directed two 50mg tablets twice daily.  When I tried to discontinue this drug I had horrible withdrawal symptoms.  I was not warned that it had a dependency potential and it was given to me billed as much safer then Hydrocodone as far as addiction. Heads up if you are going to take this medication for very long."	22-Oct-16
63992	Sertraline	"I have taken a wide selection on antidepressant drugs from imipramine, prozac, paxil, and Effexor to name a few. Prozac and Effexor being two of the worst drugs. Prozac I had chronic diarrhea and no therapeutic benefit. Effexor had no therapeutic value and left me completely sexually impotent. Sertraline has helped with my racing thoughts and depression with little or no noticeable side effects. My experiences may not be typical for everyone, but it is the best antidepressant I have found."	14-Jun-17
96450	Sertraline	"I started using Zoloft about 2 months ago for stress and anxiety. I have a teenager and we fought constantly, I would fly off at him for back talking and we were both miserable. Since taking Zoloft we get along so much better and I am not as stressed. I also have a touch of OCD, I was always cleaning and stressing about everything in the house not being like it should, now I am not bothered if something is out of place or not cleaned. I spend time with my 2 kids instead of cleaning house. I am taking 50mg and I love it. My sex drive hasn&#039;t been affected, my appetite decreased for about 2 weeks but it&#039;s okay now. I recommend this medication to anyone who feels they need something to help with stress."	20-May-09
128311	Phentermine	"I&#039;ve read nothing but good positive reviews on fastin so I purchased a bottle and started taking mine today! I can&#039;t wait to see my results!"	29-Dec-15
140927	Escitalopram	"I&#039;ve been taking lexapro for two months now for depression and anxiety. The first 3-4 weeks I took 10mg and I felt amazing. I had loads of energy and actually felt social for once. After those 3-4 weeks however the happy feeling faded and I was plagued with fatigue and unable to get anything done. I couldn&#039;t keep my eyes open in class or to study. So I decided to wean off of it and am now taking 5mg every other day. I still get the great feeling for about 20 after taking it, and then I feel fairly, but not as tired as I was on 10mg, and unenthused by anything. I&#039;m not sure if I want to keep taking it or not."	19-Dec-15
64132	Sertraline	"I have been on Zoloft for 7 months now and it has really improved my life. The first few weeks were absolutely BRUTAL. Couldn&#039;t focus, super dizzy, nausea, more depressed, etc. However, I stuck with it and after about a month, the depression started to get much better. Of course, I still have my days (who doesn&#039;t?) but I would highly recommend trying Zoloft if you can get through the first few weeks. It truly has changed my life for the better."	10-Apr-17
128041	Phentermine	"UPDATE:   I started taking phentermine 37.5 mg. on July 19th weighing 177lbs, today is July 30th and I weigh 169lbs. so I&#039;m down 8lbs. I don&#039;t take the medicine everyday sometimes I skip 1 or 2 days &amp; I only take 1/2 a pill to cut down on the side effects plus I don&#039;t want my body becoming dependent on this because I won&#039;t be on it long. I&#039;m happy with my loss &amp; sure it could be more but I&#039;m trying to do this the right way as safe as possible. Will give you another update when I reach my 1st goal of losing 20lbs."	31-Jul-16
64797	Sertraline	"Hi all. As a summary, please continue using your meds and keep in touch with your doctor. I don&#039;t know your personal case but it helped me and I feel better than before I had symptoms.   The first 4 months were awful feeling weak, victim. Thanks to my wife&#039;s support I continued. 5-7 months things seemed to bother me less and less. I started focusing on solutions rather than problems. 8-10 months(now) I feel powerful and can stand against the issues and people that bothers me. Keep in mind again, everybody is different and this med may not be your cure. It helped me and I helped myself for getting better. I gave 8 out of 10 because of initial side effects. For me it turned out that it is worth."	7-Aug-15
72404	Tramadol	"I have been taking tramadol for over 11 years for RLS and while I think it works pretty well for my legs, I feel I have to take more than prescribed to get the same amount of relief that I did when I began the medication.  I have not told my doctor for fear that she will take me off the medicine.  The withdrawal symptoms are horrendous. My legs are 10 times worse when I am coming off tramadol.  I get involuntary spasms in both my arms and legs and am extremely moody.  It is near impossible for me to sleep without the tramadol.  I am not trying to scare anyone away from taking it because I know it has worked wonders for a lot of other people. "	9-Dec-10
141697	Escitalopram	"Was given Lexapro for mild depression, during the 18months I was on it I suffered hot flushes, constant tiredness, severe carbohydrate craving with a weight gain of approximately 2kg per month, all in the upper body, especially the abdominal region. No sexual desire and complete apathy. My GP put this down to depression and kept increasing the dosage. My family intervened when my liver bloods started to be abnormal. I came off Lexapro from 20mg per day over a 2 month period. Since being off it, I feel amazing, 8 hours sleep is sufficient, whereas on Lexapro I was sleeping up to 14 hrs daily and still constantly tired. The abdominal weight gain has vanished without any change in my routine and most importantly the hot flushes are gone. 32yr female."	13-Nov-11
64245	Sertraline	"I was a little apprehensive at first but glad I started on this. I was feeling very low and also anxious about events and going out etc. But mostly, it was feeling low that got me to visit the doctor.    The first day on 50mg I felt an immediate high and felt like smiling all the time! It was very strange but I still felt myself, just happier. Then from then it tapered off to feeling very low again at the end of the first week. This lasted two days and I considered making an appointment as it worried me. However, it picked up again and I&#039;ve felt great since. Almost 4 weeks now on 50mg and the doctor has prescribed me with 100mg to start which I feel fine about. I did have experience headaches and a little nausea but its worth it."	14-Nov-16
97171	Ambien	"I have been taking Ambien since it was   released to the public. I only use it occasionally. Sometimes I have a period of several days where going or staying asleep is a problem, then no need for weeks. I have never had any after or side effects from taking Ambien. I feel it is, for me and my condition, the best medication on the market."	2-Jun-12
72010	Tramadol	"Tramadol works great for my back pain doing the day when I&#039;m working. It has worked great for me for over 10yrs and it keeps my stress levels down. Things that I normally would let bother me don&#039;t bother me."	9-Sep-15
64864	Sertraline	"I am a 45 year old female and have had mild to moderate anxiety for most of my adult life.  I lived with it for years and tried different medications on and off when my level of anxiety increased.  I also tried yoga, meditation, exercise and counselling.  A year ago, a new doctor prescribed 100mg Zoloft 1x/day.  It took about a month for me to feel a difference, but Zoloft has given me the most &quot;normal&quot; feeling of any drug I ever tried.  I do not have sexual side effects, as I did with other antidepressants nor do I feel numb or sleepy throughout the day.  I have gained some weight (15 pounds) over the past year, but I can&#039;t really attribute it just to Zoloft."	23-Apr-15
34176	Tramadol	"This drug did absolutely nothing for the level of pain I&#039;ve been experiencing. The doctor&#039;s &quot;group&quot; would not allow him to prescribe anything stronger or more effective. This unfortunately is not the magic bullet for chronic pain."	6-May-09
138725	Phentermine	"I have been using phentermine since the middle of last year. My starting weight was 235 and I dropped down to 190 at best. My goal weight is 140 (I don&#039;t want to be too thin). I look so much better in my clothes and can actually wear a size 12. I&#039;ve struggled with weight for a very long time and this seems to be the only thing that actually produces results...kudos! P.S.: I do recommend though that you use it then don&#039;t use it for some days that way it can work to it&#039;s full potential and your body won&#039;t get so used to it."	16-Jul-11
64278	Sertraline	"I have been through a very traumatic abusive marriage for 6 years and finally got away from the abuse. I took Zoloft a few years ago during the marriage due to intense panic attacks. But after the divorce I got off of it thinking I didn&#039;t need it anymore. Well a couple months ago I felt my anxiety creeping back and have several panic attacks. I went to my doctor and he stated me on 50mg of Zoloft for the anxiety. I was hoping it would be an immediate relief but then remembered it takes at least two weeks to start making you feel better. Today, it will be 8 days that I have been on it. Take it every night before I go to bed. Doctor prescribed me low dose of Xanax to prevent panic attacks until Zoloft kicks in. day 8, I&#039;m finally feeling better"	9-Nov-16
141161	Escitalopram	"Works great for GAD.  I fought my feelings for years and just toughed it out.  I found myself drinking to ease my symptoms.  The drinking helped turn my brain off for the night, but the feelings just came back the next day.  Finally told my doctor about my symptoms and was prescribed Lexapro.  Within 48 hours the anxiety was dramatically reduced, no excessive sweating, mind racing, etc.  This drug is a god send.  10 mg works best for me, tried 20 but couldn&#039;t feel the difference.  Now just have to deal with the drinking."	31-Aug-15
71677	Tramadol	"I was prescribed Tramadol because I couldn&#039;t tolerate other pain meds with codeine or Tylenol. Tramadol is great until you run out.  I have taken this drug for approximately 7 years now. I wish I&#039;d never started it. It&#039;s just been a roller coaster for me it helps me feel better, but does zero for the pain &amp; then you build a tolerance up &amp; it just gets worse from there.  I&#039;ve had withdrawals from this a few times. I&#039;ve never had such horrible withdrawals as with this med, sneezing, coughing, hot, cold, chills, sweats, restless, depressed &amp; irritable to name a few with lethargy.  I am due for a refill tomorrow I&#039;m not picking it up. It&#039;s really hard right now, but going through this agony isn&#039;t an option again."	29-Mar-17
139107	Phentermine	"Love it."	23-Jan-09
140815	Escitalopram	"Started on Cipralex (escitalopram) in January. Starting off, had a few side effects of nervousness, sweating at night and my vision was somewhat fuzzy sometimes, but all subsided within 1 week or 2. For the most part, my anxiety/depression decreased but it made me super tired, all i wanted to do was sleep. I would get 6-8hrs of sleep a night, but still feel exhausted waking up in the morning and tired throughout the day. This continued for about 2 months so my doc recommended I switch to Pristiq. I had 0 side effects switching and I found I had much more energy. I still slept great at night, and not as drowsy throughout the days."	15-Jun-16
141561	Escitalopram	"I have had depression my entire life. I thought it was normal. I tried everything to feel better: meditation, endless job changes. Everything failed. Then my doctor got me onto Lexapro. I am on 40mg per day. At 38 my life finally began. It hit a re-set in my identity. Same memories with a new personality. This product (for me at least), is an absolute God-send. I am at last able to be happy."	25-May-13
127738	Phentermine	"After I gave birth to my daughter I went back to my pre-baby weight until I got the birth control implant in my arm and I gain close to 70 pounds in a year. I started Phentermine in September and its now March and I have lost 75 pounds. I a busy mother so I exercise when I can which is not often. I do portion control and I only drink water. This pill gave me my old life back."	16-Mar-17
96411	Sertraline	"I&#039;ve only been on this for 4 days now and so far I&#039;ve had nothing but side effects. Although it&#039;s partially my fault. My doctor never warned me about iburophen or caffeine. I had a headache so I took something for it and it just made the effects so much worse. I then took an energy sports drink before the gym and overdosed on caffeine. I was awake for 64hrs before finally getting any sleep and that only lasted 4 hours. But I must say I was a lot more alert, my eyes were tired but my brain wasn&#039;t. Other side effects I&#039;ve had are severe shakiness, dry mouth, nausea, diarrhea, loss in appetite, yawning, teeth grinding, ear popping. I&#039;m going to stick with it to see the outcome."	27-Jan-11
97151	Ambien	"Periodically, I take Ambien.  I have tried other sleep aids, Lunesta, Seroquel and others. However Ambiem is the one sleep prescription that allows me a good nights sleep and wake up without a drugged feeling.  I am then ready to &#039;take on the world&#039;.  Ambien is great and I would definitely recommend it."	3-Jan-11
139007	Phentermine	"I have been using Phentermine for a year now. My regular weight was 186-4lbs maybe and now my weight is 137lbs. I never thought that I could be this small and I love it. I feel wonderful because now I can fit and look in clothes I never thought possible."	9-Jul-09
72005	Tramadol	"When I was prescribed Tramadol for abdominal pain, little did I know about the Bonus effects.  I was able to lose 20lbs in 3 months (less appetite).   My mood became so good and I got my joy of life back. I took 50mg daily.  I felt less anxious and depressed. Mostly, I cared less about what people think of me. I started to swim and hike. My mom, who is against pills, said &quot; you changed so much whatever that you do, keep doing it&quot;. I&#039;m a 45 yo male."	23-Sep-15
71695	Tramadol	"Did not work on my pain"	29-May-17
128882	Phentermine	"UPDATE I started phentermine 1 month ago and have gone down from 250lbs to 229lbs. I exercise 3-4 times a week for an hr usually 25min of T25 and 35 mins or more walking/running my cardio has gotten much better since I started and I can admit I think I&#039;ve become a workout junky. If I don&#039;t exercise for a day or two I feel guilty. Anyhow I&#039;ve also changed my diet completely. I&#039;m on the low carbs diet and it is&#039;nt so bad one cheat day which is Sunday and I count calories also I still eat bread but only 100% wheat bread hopefully once I reach my goal weight which is 139lbs I can keep my exercise and WEIGHT."	23-Jun-14
71909	Tramadol	"Very affective for anxiety, but made me so tired I had to switch."	4-Jan-16
72058	Tramadol	"I have been on Tramadol 50mg for a number of years due to RLS, I take two at night only.    It now is a controlled drug, to which only half the amount is prescribed."	3-May-15
141944	Escitalopram	"I have been on Lexapro for over 4 yrs after going into a deep depression after several traumatic life experiences. I am very grateful for Lexapro and my therapist (who helps me with coping techniques.) After being on Lexapro my family has told me they are not sure how to take the new me. When I was upset I would have anxiety attacks and black out. When I was angry I was uncontrollable sometimes even physical with my love ones. The sad part is I did not even know they were happening or happened until they told me. I wish I had gotten help sooner but now I am grateful and blessed for Lexapro and therapy. Every medicine is not right for everyone so you need to find the one that fits you along with therapy."	6-Nov-09
128284	Phentermine	"I have been taking Phentermine for 20 days now and I have never felt better! I am 21 years old I started out at 289 Lbs and is of today I&#039;m 274 lb with that being said I have done a total life change. I quit eating fast food, and any sweets, no soda or energy drinks, and the hardest one for me is I have dropped from drinking around 30 beers a week to my limit or 2 a week. It has been hard but I know it is totally worth it! The only side effect I have seen is my blood pressure seems to by high for the first couple hours I take it."	14-Jan-16
71912	Tramadol	"I have had major health issues all year. 3 bulging discs in my neck. Got the pain somewhat masked with multiple rounds of injections, and finally burning the nerve endings in my neck so that I am no longer waking every morning in pain. I subsequently tore a ligament in my shoulder and am now having to start physical therapy and see an orthopedic doctor. I have been taking muscle relaxers as well as Hydrocodone .  Having constant pain issues for so long has made me feel depressed, all I want to do is work and sleep. Today I went to my medicine pantry and pulled out a bottle of Tramadol that I had been prescribed previously. I took one and within an hour the fog lifted and I feel 100% better! Will be taking this daily now"	29-Dec-15
96301	Sertraline	"I&#039;ve been on Zoloft (generic) for a few weeks now. I&#039;m on a low dose (25mg) to get me started. I haven&#039;t noticed much of a lift in my mood, in fact I tend to get sad more easily, but I have fewer headaches, which used to be a big problem for me. Also I&#039;ve noticed it makes me really tired so I take it at night to help me sleep."	12-Aug-10
141929	Escitalopram	"I started taking Lexapro in April this year for anxiety/OCD and it did help a lot and I was able to function again. The two main side effects were weird vivid dreams and I have gained about 20 lbs which I cannot stand so I&#039;m now weaning myself off.  I&#039;ve been off for about 1 week and my mood has been so up and down. Very irritable. Also, have been having the weird brain zaps but now they are wearing off after about a week."	28-Dec-09
