statecode	adj_ccid	adj_vanid	datecanvassed	canvasser_id	contact_type	contact_result	presidential_id
FL	818795064	903127219	2016-09-06 00:00:00		Walk	Not Home	
FL	818796644	927688250	2016-09-06 00:00:00		Walk	Not Home	
FL	818797083	904397427	2016-09-06 00:00:00	1204630	Walk	Not Home	
FL	818797902	922560776	2016-09-06 00:00:00	1214046	Walk	Not Home	
FL	818800337	905324413	2016-09-06 00:00:00	1171374	Walk	Not Home	
FL	818802229	903300657	2016-09-06 00:00:00	1194030	Walk	Not Home	
FL	818802247	904124704	2016-09-06 00:00:00	1202525	Walk	Not Home	
FL	818646108	907432677	2016-09-01 15:10:00	1206204	Phone	Not Home	
FL	818651356	920414438	2016-09-01 00:00:00	1191003	Walk	Not Home	
FL	818651946	904343980	2016-09-01 00:00:00	1191002	Walk	Not Home	
FL	818828991	907260968	2016-09-07 00:00:00	1203481	Walk	Not Home	
FL	818829233	913228421	2016-09-07 00:00:00	1204961	Walk	Inaccessible	
FL	818652158	905061792	2016-09-01 00:00:00	1202525	Walk	Refused	
FL	818830709	904663854	2016-09-07 00:00:00	1191003	Walk	Not Home	
FL	818828825	905245798	2016-09-07 00:00:00	1192249	Walk	Not Home	
FL	818822891	927633485	2016-09-07 00:00:00	1202523	Walk	Canvassed	
FL	818830262	927742976	2016-09-07 00:00:00	1204630	Walk	Inaccessible	
FL	818826490	911621125	2016-09-07 00:00:00	1201856	Walk	Not Home	
FL	818653584	927610690	2016-09-01 00:00:00	1191006	Walk	Refused	
FL	818653666	927965505	2016-09-01 00:00:00	1202525	Walk	Refused	
FL	818654236	927726543	2016-09-01 00:00:00	1179943	Walk	Canvassed	
FL	818831482	920203309	2016-09-07 00:00:00	1191003	Walk	Not Home	
FL	818831723	923464706	2016-09-07 00:00:00	1204975	Walk	Not Home	
FL	818831991	926826644	2016-09-07 00:00:00	1188950	Walk	Not Home	
FL	818737078	917861276	2016-09-02 00:00:00	128450796	Walk	Not Home	
FL	818739533	928273368	2016-09-02 00:00:00	1191005	Walk	Not Home	
FL	818740063	905592671	2016-09-02 00:00:00	128440294	Walk	Not Home	
FL	818759202	905442751	2016-09-03 00:00:00	128450358	Walk	Not Home	
FL	818759475	908877468	2016-09-03 00:00:00	1194021	Walk	Not Home	
FL	818760427	926942998	2016-09-03 00:00:00	128450358	Walk	Not Home	
FL	818761171	905046103	2016-09-03 00:00:00	1191005	Walk	Inaccessible	
FL	818761220	906390996	2016-09-03 00:00:00	1188951	Walk	Not Home	
FL	818763140	905014670	2016-09-03 00:00:00	1179950	Walk	Not Home	
FL	818794940	901140846	2016-09-06 00:00:00	128458630	Walk	Not Home	
FL	818795199	904357437	2016-09-06 00:00:00	1175805	Walk	Not Home	
FL	818797665	918771992	2016-09-06 00:00:00		Walk	Not Home	
FL	818798840	928458402	2016-09-06 00:00:00		Walk	Not Home	
FL	818829251	913876278	2016-09-07 00:00:00		Walk	Inaccessible	
FL	818829331	918134408	2016-09-07 00:00:00	1192249	Walk	Not Home	
FL	818829680	922836572	2016-09-07 00:00:00	1190997	Walk	Inaccessible	
FL	818830557	901237358	2016-09-07 00:00:00	1214046	Walk	Not Home	
FL	818831174	911724357	2016-09-07 00:00:00	1192032	Walk	Not Home	
FL	818831207	912295558	2016-09-07 00:00:00	1202526	Walk	Not Home	
FL	818831503	920338946	2016-09-07 00:00:00	1171423	Walk	Not Home	
FL	818644790	924285468	2016-09-01 12:32:00	1179950	Phone	Not Home	
FL	818645320	921639257	2016-09-01 13:32:00	1179958	Phone	Not Home	
FL	818650742	924309701	2016-09-01 00:00:00	1190542	Walk	Moved	
FL	818651778	900594782	2016-09-01 00:00:00	1204957	Walk	Not Home	
FL	818800855	911719563	2016-09-06 00:00:00		Walk	Not Home	
FL	818803618	926896933	2016-09-06 00:00:00	1190540	Walk	Not Home	
FL	818825107	924074526	2016-09-07 00:00:00		Walk	Inaccessible	
FL	818825590	927884713	2016-09-07 00:00:00	1171367	Walk	Inaccessible	
FL	818827388	926913184	2016-09-07 00:00:00		Walk	Not Home	
FL	818829451	919378276	2016-09-07 00:00:00	128485418	Walk	Not Home	
FL	818687458	926350028	2016-09-02 13:20:00	1179941	Phone	Disconnected	
FL	818702244	902061013	2016-09-02 16:19:00	1194028	Phone	Refused	
FL	818733986	905208866	2016-09-02 00:00:00	1214184	Walk	Canvassed	
FL	818734140	906947157	2016-09-02 19:31:00	1179958	Phone	Not Home	
FL	818735144	904892365	2016-09-02 00:00:00	1202523	Walk	Not Home	
FL	818736192	924260932	2016-09-02 00:00:00	1190995	Walk	Not Home	
FL	818736344	926500374	2016-09-02 00:00:00	1214046	Walk	Inaccessible	
FL	818739336	927516560	2016-09-02 00:00:00	128429109	Walk	Not Home	
FL	818759196	905439995	2016-09-03 00:00:00	1194011	Walk	Not Home	
FL	818760617	927916697	2016-09-03 00:00:00	1191002	Walk	Not Home	
FL	818760804	928433573	2016-09-03 00:00:00	128429109	Walk	Inaccessible	
FL	818761457	911263017	2016-09-03 00:00:00	1188951	Walk	Not Home	
FL	818761618	917715909	2016-09-03 00:00:00	1206202	Walk	Not Home	
FL	818762266	927697388	2016-09-03 00:00:00	1175805	Walk	Not Home	
FL	818764188	925733337	2016-09-03 00:00:00	1206298	Walk	Not Home	
FL	818764449	927105374	2016-09-03 00:00:00	1204982	Walk	Not Home	
FL	818765209	905285732	2016-09-03 00:00:00	128432690	Walk	Not Home	
FL	818779482	905460899	2016-09-04 00:00:00	1171432	Walk	Canvassed	
FL	818793696	924030473	2016-09-06 00:00:00	1194028	Walk	Canvassed	
FL	818797382	910868148	2016-09-06 00:00:00		Walk	Not Home	
FL	818802264	904211061	2016-09-06 00:00:00	1191005	Walk	Not Home	
FL	818803044	920337903	2016-09-06 00:00:00		Walk	Not Home	
FL	818803243	923007046	2016-09-06 00:00:00	128452105	Walk	Not Home	
FL	818645062	918237683	2016-09-01 13:08:00	1179950	Phone	Not Home	
FL	818804184	917246273	2016-09-06 00:00:00	128468340	Walk	Moved	
FL	818646354	904924482	2016-09-01 15:39:00	1179950	Phone	Wrong Number	
FL	818824335	907251935	2016-09-07 00:00:00	1214587	Walk	Moved	
FL	818647410	905251140	2016-09-01 18:00:00	1192249	Phone	Disconnected	
FL	818647902	927735793	2016-09-01 19:18:00	1206204	Phone	Not Home	
FL	818647935	928479790	2016-09-01 19:22:00	1214050	Phone	Not Home	
FL	818648117	907101872	2016-09-01 19:37:00	1192247	Phone	Busy	
FL	818825438	927160674	2016-09-07 00:00:00		Walk	Not Home	
FL	818648650	923985958	2016-09-01 00:00:00	1194030	Walk	Canvassed	
FL	818649498	904714698	2016-09-01 00:00:00	1202523	Walk	Inaccessible	
FL	818826365	908990617	2016-09-07 00:00:00	1206202	Walk	Not Home	
FL	818826578	913902281	2016-09-07 00:00:00	1171393	Walk	Not Home	
FL	818827072	923457142	2016-09-07 00:00:00	1206202	Walk	Not Home	
FL	818650167	914283964	2016-09-01 00:00:00	1202526	Walk	Not Home	
FL	818651104	927658905	2016-09-01 00:00:00	1203479	Walk	Inaccessible	
FL	818652006	904564048	2016-09-01 00:00:00	1175829	Walk	Not Home	
FL	818828750	904946903	2016-09-07 00:00:00	1179950	Walk	Not Home	
FL	818829376	918485115	2016-09-07 00:00:00	128492068	Walk	Not Home	
FL	818829409	918747880	2016-09-07 00:00:00	1214050	Walk	Not Home	
FL	818652748	915040782	2016-09-01 00:00:00	1194030	Walk	Not Home	
FL	818829679	922824691	2016-09-07 00:00:00	1192034	Walk	Moved	
FL	818830391	928256866	2016-09-07 00:00:00	1201857	Walk	Not Home	
FL	818653843	904927081	2016-09-01 00:00:00	1175805	Walk	Not Home	
FL	818831655	922825581	2016-09-07 00:00:00	1206298	Walk	Not Home	
FL	818831821	924654302	2016-09-07 00:00:00	1192032	Walk	Not Home	
FL	818734517	914834840	2016-09-02 00:00:00	1188954	Walk	Canvassed	
FL	818736670	927633360	2016-09-02 00:00:00	128473017	Walk	Not Home	
FL	818736994	904959411	2016-09-02 00:00:00	1191003	Walk	Not Home	
FL	818737773	904406278	2016-09-02 00:00:00	1195075	Walk	Not Home	
FL	818738927	924566122	2016-09-02 00:00:00	1201865	Walk	Not Home	
FL	818739691	905092110	2016-09-02 00:00:00	1179950	Walk	Not Home	
FL	818739845	924666975	2016-09-02 00:00:00	1179950	Walk	Not Home	
FL	818757992	911636053	2016-09-03 00:00:00		Walk	Not Home	
FL	818759278	905614384	2016-09-03 00:00:00	128438876	Walk	Moved	
FL	818760307	926410322	2016-09-03 00:00:00	128438876	Walk	Not Home	
FL	818760359	926706757	2016-09-03 00:00:00	1191002	Walk	Not Home	
FL	818761644	918296022	2016-09-03 00:00:00	1171393	Walk	Not Home	
FL	818761872	922601201	2016-09-03 00:00:00	1204957	Walk	Not Home	
FL	818762009	924582740	2016-09-03 00:00:00	1191005	Walk	Not Home	
FL	818763118	904925488	2016-09-03 00:00:00	1191008	Walk	Moved	
FL	818764796	928256708	2016-09-03 00:00:00	1203479	Walk	Inaccessible	
FL	818765133	904939405	2016-09-03 00:00:00	128459014	Walk	Not Home	
FL	818791926	920512235	2016-09-03 00:00:00	1179941	Walk	Canvassed	
FL	818795441	905454920	2016-09-06 00:00:00	1192249	Walk	Not Home	
FL	818795459	906011890	2016-09-06 00:00:00	1203481	Walk	Not Home	
FL	818795942	920258704	2016-09-06 00:00:00	1204982	Walk	Not Home	
FL	818796536	927179065	2016-09-06 00:00:00	1192249	Walk	Not Home	
FL	818797484	913431803	2016-09-06 00:00:00	1206298	Walk	Inaccessible	
FL	818798461	927156637	2016-09-06 00:00:00	128473017	Walk	Other Language	
FL	818800720	909087480	2016-09-06 00:00:00	128447339	Walk	Not Home	
FL	818803013	920007622	2016-09-06 00:00:00	1201856	Walk	Not Home	
FL	818824564	912171663	2016-09-07 00:00:00	1194011	Walk	Not Home	
FL	818647752	900728373	2016-09-01 19:00:00	1204413	Phone	Disconnected	
FL	818647785	926790374	2016-09-01 19:05:00	1192268	Phone	Not Home	
FL	818648406	905294977	2016-09-01 20:13:00	1214050	Phone	Not Home	
FL	818649531	904859538	2016-09-01 00:00:00	1205773	Walk	Not Home	
FL	818650452	920510208	2016-09-01 00:00:00	1204977	Walk	Not Home	
FL	818650890	926781519	2016-09-01 00:00:00	1190995	Walk	Not Home	
FL	818827414	926957198	2016-09-07 00:00:00	1201861	Walk	Not Home	
FL	818651237	928339901	2016-09-01 00:00:00	1190997	Walk	Not Home	
FL	818829561	920742540	2016-09-07 00:00:00	1190997	Walk	Not Home	
FL	818652298	905459935	2016-09-01 00:00:00	1194011	Walk	Not Home	
FL	818687333	928437956	2016-09-02 12:25:00	1194028	Phone	Not Home	
FL	818830885	905673657	2016-09-07 00:00:00	1192246	Walk	Not Home	
FL	818831414	918775965	2016-09-07 00:00:00	1171420	Walk	Not Home	
FL	818687530	901709768	2016-09-02 13:53:00	1179941	Phone	Not Home	
FL	818701972	926921704	2016-09-02 15:19:00	1192034	Phone	Not Home	
FL	818736018	921351419	2016-09-02 00:00:00	1204982	Walk	Not Home	
FL	818738019	905153012	2016-09-02 00:00:00	1191002	Walk	Not Home	
FL	818738548	918832263	2016-09-02 00:00:00	1201853	Walk	Not Home	
FL	818740276	905233952	2016-09-03 00:00:00	128450358	Walk	Not Home	
FL	818760984	901243228	2016-09-03 00:00:00	1201856	Walk	Not Home	
FL	818761694	918770285	2016-09-03 00:00:00	128447503	Walk	Not Home	
FL	818762370	928264580	2016-09-03 00:00:00	128447503	Walk	Moved	
FL	818762969	902352566	2016-09-03 00:00:00	1179958	Walk	Not Home	
FL	818763534	911608211	2016-09-03 00:00:00	1190995	Walk	Other Language	
FL	818763567	912150375	2016-09-03 00:00:00	1202523	Walk	Not Home	
FL	818765838	922908034	2016-09-03 00:00:00	128432690	Walk	Not Home	
FL	818766415	928482090	2016-09-03 00:00:00	1201862	Walk	Not Home	
FL	818793124	901401616	2016-09-03 00:00:00	1187254	Walk	Canvassed	
FL	818793859	907146822	2016-09-06 00:00:00	1171579	Walk	Canvassed	
FL	818795407	905128575	2016-09-06 00:00:00	1202523	Walk	Not Home	
FL	818795657	911603590	2016-09-06 00:00:00	1175805	Walk	Not Home	
FL	818795738	914097931	2016-09-06 00:00:00	1202523	Walk	Not Home	
FL	818795807	918221321	2016-09-06 00:00:00	1204961	Walk	Not Home	
FL	818797613	918465482	2016-09-06 00:00:00	128470347	Walk	Not Home	
FL	818798657	927878562	2016-09-06 00:00:00	128459014	Walk	Not Home	
FL	818800947	915603396	2016-09-06 00:00:00	1194011	Walk	Not Home	
FL	818801045	918564075	2016-09-06 00:00:00		Walk	Not Home	
FL	818801276	922395380	2016-09-06 00:00:00		Walk	Not Home	
FL	818802589	908331326	2016-09-06 00:00:00	1190540	Walk	Not Home	
FL	819495303	927406831	2016-09-07 00:00:00	128459484	Walk	Canvassed	
FL	818688311	928252745	2016-09-02 15:06:00	1192034	Phone	Disconnected	
FL	818823639	927217875	2016-09-07 00:00:00	1206204	Walk	Canvassed	
FL	818830376	928217670	2016-09-07 00:00:00	1196575	Walk	Not Home	
FL	818831056	908222505	2016-09-07 00:00:00	1190542	Walk	Moved	
FL	818831504	920345497	2016-09-07 00:00:00	1171420	Walk	Not Home	
FL	818650983	936168467	2016-09-01 00:00:00	1192246	Walk	Not Home	
FL	818831383	918565592	2016-09-07 00:00:00	1192032	Walk	Inaccessible	
FL	818831852	926051693	2016-09-07 00:00:00	1202526	Walk	Inaccessible	
FL	818837656	907169968	2016-09-07 00:00:00	128494106	Walk	Canvassed	
FL	818804240	922527837	2016-09-06 00:00:00	128447351	Walk	Not Home	
FL	818823048	918829876	2016-09-07 00:00:00	1171423	Walk	Canvassed	
FL	818823262	902383860	2016-09-07 00:00:00	1084581	Walk	Canvassed	
FL	818824073	905368312	2016-09-07 00:00:00	1191002	Walk	Not Home	
FL	818826006	904403325	2016-09-07 00:00:00	1175805	Walk	Not Home	
FL	818826256	907278155	2016-09-07 00:00:00	1171393	Walk	Not Home	
FL	818826289	907773040	2016-09-07 00:00:00	1202435	Walk	Not Home	
FL	818826698	918219384	2016-09-07 00:00:00	1188951	Walk	Not Home	
FL	818829722	923303114	2016-09-07 00:00:00	1214050	Walk	Not Home	
FL	818830667	904337921	2016-09-07 00:00:00	1171420	Walk	Not Home	
FL	818830920	907066641	2016-09-07 00:00:00	1214046	Walk	Not Home	
FL	818646844	911546205	2016-09-01 16:43:00	1171365	Phone	Not Home	
FL	818647040	905672481	2016-09-01 17:13:00	1192267	Phone	Not Home	
FL	818647940	927453369	2016-09-01 19:23:00	890176	Phone	Not Home	
FL	818648054	900844890	2016-09-01 19:33:00	1204413	Phone	Not Home	
FL	818652959	920184338	2016-09-01 00:00:00	1202525	Walk	Refused	
FL	818644675	920682540	2016-09-01 00:00:00	1079385	Walk	Canvassed	
FL	818687437	908805262	2016-09-02 13:04:00	1179941	Phone	Not Home	
FL	818688022	926776834	2016-09-02 14:04:00	1197934	Phone	Refused	
FL	818645181	911607047	2016-09-01 13:20:00	1179950	Phone	Not Home	
FL	818646468	920741685	2016-09-01 15:54:00	1192034	Phone	Disconnected	
FL	818646865	918508301	2016-09-01 16:45:00	1214050	Phone	Wrong Number	
FL	818648221	920855871	2016-09-01 19:48:00	1214050	Phone	Wrong Number	
FL	818649725	907113350	2016-09-01 00:00:00	1201862	Walk	Not Home	
FL	818651088	927613218	2016-09-01 00:00:00	1203481	Walk	Inaccessible	
FL	818652067	904770948	2016-09-01 00:00:00	1191002	Walk	Not Home	
FL	818652163	905088926	2016-09-01 00:00:00	1179943	Walk	Not Home	
FL	818652360	905677918	2016-09-01 00:00:00	1194011	Walk	Inaccessible	
FL	818734177	926437731	2016-09-02 19:39:00	1179958	Phone	Disconnected	
FL	818646251	907097951	2016-09-01 15:24:00	1179958	Phone	Not Home	
FL	818735294	907192229	2016-09-02 00:00:00	1206298	Walk	Inaccessible	
FL	818647389	924696065	2016-09-01 17:57:00	1192249	Phone	Moved	
FL	818648340	907080454	2016-09-01 00:00:00	1171423	Walk	Canvassed	
FL	818649964	908125074	2016-09-01 00:00:00	1190542	Walk	Refused	
FL	818650390	920118210	2016-09-01 00:00:00	1202523	Walk	Not Home	
FL	818650589	922825005	2016-09-01 00:00:00	1203481	Walk	Inaccessible	
FL	818651871	901659963	2016-09-01 00:00:00	1171367	Walk	Not Home	
FL	818652113	904921224	2016-09-01 00:00:00	1202525	Walk	Refused	
FL	818739724	907302317	2016-09-02 00:00:00	1196575	Walk	Not Home	
FL	818652325	905484293	2016-09-01 00:00:00	1194011	Walk	Not Home	
FL	818653113	922754012	2016-09-01 00:00:00	1175291	Walk	Not Home	
FL	818653701	928161111	2016-09-01 00:00:00	1194030	Walk	Not Home	
FL	818759452	908652216	2016-09-03 00:00:00	128447339	Walk	Not Home	
FL	818688294	907452130	2016-09-02 15:04:00	890176	Phone	Not Home	
FL	818702261	925713279	2016-09-02 16:22:00	890176	Phone	Not Home	
FL	818734125	907420866	2016-09-02 19:28:00	1192032	Phone	Wrong Number	
FL	818761476	911586919	2016-09-03 00:00:00	1188951	Walk	Not Home	
FL	818761509	912077003	2016-09-03 00:00:00	128447351	Walk	Not Home	
FL	818762293	927914409	2016-09-03 00:00:00	128447503	Walk	Not Home	
FL	818735795	918452503	2016-09-02 00:00:00	128459014	Walk	Not Home	
FL	818764801	928263584	2016-09-03 00:00:00	1191008	Walk	Other Language	
FL	818735111	904739649	2016-09-02 00:00:00	1171420	Walk	Refused	
FL	818647648	904903992	2016-09-01 18:44:00	1179950	Phone	Not Home	
FL	818648100	921997518	2016-09-01 19:36:00	1192264	Phone	Not Home	
FL	818648252	926668364	2016-09-01 19:51:00	1192268	Phone	Not Home	
FL	818649356	902709822	2016-09-01 00:00:00	1203479	Walk	Inaccessible	
FL	818738182	908000999	2016-09-02 00:00:00	128468145	Walk	Not Home	
FL	818738627	920490636	2016-09-02 00:00:00	128452105	Walk	Not Home	
FL	818738741	922738966	2016-09-02 00:00:00	1175829	Walk	Not Home	
FL	818652061	904749598	2016-09-01 00:00:00	1191006	Walk	Not Home	
FL	818740101	927750667	2016-09-02 00:00:00	128440294	Walk	Not Home	
FL	818653631	927752338	2016-09-01 00:00:00	1175829	Walk	Not Home	
FL	818688176	901930253	2016-09-02 14:38:00	1179941	Phone	Refused	
FL	818645154	907026359	2016-09-01 13:18:00	1192034	Phone	Disconnected	
FL	818646592	921617642	2016-09-01 16:16:00	1192034	Phone	Not Home	
FL	818646758	918736863	2016-09-01 16:34:00	1192264	Phone	Not Home	
FL	818647524	904523239	2016-09-01 18:24:00	1179950	Phone	Not Home	
FL	818647732	920766291	2016-09-01 18:56:00	1179950	Phone	Not Home	
FL	818647887	905214854	2016-09-01 19:16:00	1214046	Phone	Not Home	
FL	818803664	927110406	2016-09-06 00:00:00	890176	Walk	Not Home	
FL	818824233	905663512	2016-09-07 00:00:00		Walk	Inaccessible	
FL	818824861	920769251	2016-09-07 00:00:00	1192247	Walk	Inaccessible	
FL	818825152	924329927	2016-09-07 00:00:00		Walk	Not Home	
FL	818830172	927462724	2016-09-07 00:00:00	1203479	Walk	Not Home	
FL	818830205	927613164	2016-09-07 00:00:00	1203481	Walk	Not Home	
FL	818830875	905630963	2016-09-07 00:00:00	1192246	Walk	Not Home	
FL	819496847	922999382	2016-09-05 00:00:00	128447517	Walk	Canvassed	
FL	818829147	911528530	2016-09-07 00:00:00	128492068	Walk	Not Home	
FL	818830095	927150869	2016-09-07 00:00:00	1203479	Walk	Not Home	
FL	818831359	918458722	2016-09-07 00:00:00	1214046	Walk	Not Home	
FL	818831774	924115110	2016-09-07 00:00:00	1202526	Walk	Inaccessible	
FL	818832216	927716439	2016-09-07 00:00:00	1214046	Walk	Not Home	
FL	819494252	926772621	2016-09-07 00:00:00	128459484	Walk	Canvassed	
FL	818826436	911188214	2016-09-07 00:00:00	1206204	Walk	Not Home	
FL	818826812	919896132	2016-09-07 00:00:00	1194030	Walk	Not Home	
FL	818827053	923153455	2016-09-07 00:00:00	1201865	Walk	Moved	
FL	818829755	923636452	2016-09-07 00:00:00	128492068	Walk	Not Home	
FL	818831580	920950087	2016-09-07 00:00:00	1192246	Walk	Not Home	
FL	818645888	926765167	2016-09-01 14:54:00	1192033	Phone	Not Home	
FL	818649439	904413447	2016-09-01 00:00:00	1202523	Walk	Inaccessible	
FL	818650136	912834125	2016-09-01 00:00:00	1190997	Walk	Not Home	
FL	818650765	924828855	2016-09-01 00:00:00	1206295	Walk	Not Home	
FL	818650967	927102648	2016-09-01 00:00:00	1203480	Walk	Not Home	
FL	818650985	927162429	2016-09-01 00:00:00	1193811	Walk	Not Home	
FL	818652460	907311730	2016-09-01 00:00:00	1171365	Walk	Moved	
FL	818652765	915672960	2016-09-01 00:00:00	1191002	Walk	Inaccessible	
FL	818653140	922908605	2016-09-01 00:00:00	1175803	Walk	Not Home	
FL	818653238	924248306	2016-09-01 00:00:00	1191006	Walk	Other Language	
FL	818654005	920003079	2016-09-01 00:00:00	1175805	Walk	Refused	
FL	818687475	908991553	2016-09-02 13:28:00	1179941	Phone	Wrong Number	
FL	818645291	912659027	2016-09-01 13:28:00	1194028	Phone	Not Home	
FL	818733913	906983374	2016-09-02 17:47:00	1179958	Phone	Not Home	
FL	818647547	904247945	2016-09-01 18:28:00	1179950	Phone	Not Home	
FL	818647769	918240870	2016-09-01 19:03:00	1192268	Phone	Not Home	
FL	818647836	918144455	2016-09-01 19:11:00	1214050	Phone	Not Home	
FL	818648168	902298806	2016-09-01 19:42:00	890176	Phone	Not Home	
FL	818649819	907402650	2016-09-01 00:00:00	1206295	Walk	Not Home	
FL	818651118	927709289	2016-09-01 00:00:00	1202526	Walk	Not Home	
FL	818652143	905009650	2016-09-01 00:00:00	1191006	Walk	Not Home	
FL	818653479	927154199	2016-09-01 00:00:00	1201856	Walk	Not Home	
FL	818702025	909110185	2016-09-02 15:28:00	1179941	Phone	Not Home	
FL	818702363	926388120	2016-09-02 16:37:00	1192034	Phone	Not Home	
FL	818733776	918453012	2016-09-02 17:17:00	1197934	Phone	Not Home	
FL	818646727	912077432	2016-09-01 16:30:00	1192034	Phone	Not Home	
FL	818646777	911153530	2016-09-01 16:36:00	1171365	Phone	Not Home	
FL	818647243	907142275	2016-09-01 17:35:00	1194021	Phone	Not Home	
FL	818735505	909545301	2016-09-02 00:00:00	1206298	Walk	Inaccessible	
FL	818648008	905217411	2016-09-01 19:28:00	1192247	Phone	Not Home	
FL	818735809	918494627	2016-09-02 00:00:00	1203479	Walk	Inaccessible	
FL	818735876	919776054	2016-09-02 00:00:00	128459014	Walk	Not Home	
FL	818736776	928051867	2016-09-02 00:00:00	1202523	Walk	Inaccessible	
FL	818738105	907336856	2016-09-02 00:00:00	1171393	Walk	Inaccessible	
FL	818738880	924108837	2016-09-02 00:00:00	1195075	Walk	Inaccessible	
FL	818739757	913124817	2016-09-02 00:00:00	1175805	Walk	Not Home	
FL	818740169	905252215	2016-09-03 00:00:00	128450358	Walk	Not Home	
FL	818652375	905719324	2016-09-01 00:00:00	1192264	Walk	Not Home	
FL	818757262	907077887	2016-09-03 00:00:00	1171579	Walk	Canvassed	
FL	818648498	915620916	2016-09-01 20:24:00	1171374	Phone	Not Home	
FL	818737678	901346998	2016-09-02 00:00:00	1201856	Walk	Not Home	
FL	818650634	923296414	2016-09-01 00:00:00	1203481	Walk	Inaccessible	
FL	818738609	920366260	2016-09-02 00:00:00	1175829	Walk	Inaccessible	
FL	818738759	922843164	2016-09-02 00:00:00	128429109	Walk	Not Home	
FL	818652273	905421244	2016-09-01 00:00:00	1194011	Walk	Not Home	
FL	818654177	927878961	2016-09-01 00:00:00	1188951	Walk	Inaccessible	
FL	818685613	921181918	2016-09-02 10:54:00	1194011	Phone	Not Home	
FL	818653800	901286384	2016-09-01 00:00:00	1188951	Walk	Not Home	
FL	818759036	904869463	2016-09-03 00:00:00	1191002	Walk	Not Home	
FL	818759219	905459034	2016-09-03 00:00:00	128438876	Walk	Not Home	
FL	818688331	927437294	2016-09-02 15:10:00	890176	Phone	Not Home	
FL	818702056	907349755	2016-09-02 15:34:00	1194021	Phone	Not Home	
FL	818760185	924149277	2016-09-03 00:00:00		Walk	Moved	
FL	818760530	927512916	2016-09-03 00:00:00	1195075	Walk	Not Home	
FL	818735581	911676229	2016-09-02 00:00:00	128473017	Walk	Not Home	
FL	818735977	920873453	2016-09-02 00:00:00	1204982	Walk	Not Home	
FL	818736686	927693331	2016-09-02 00:00:00	1206298	Walk	Inaccessible	
FL	818764734	928076544	2016-09-03 00:00:00		Walk	Not Home	
FL	818646364	904551940	2016-09-01 15:40:00	1179950	Phone	Not Home	
FL	818646441	918741181	2016-09-01 15:51:00	1171365	Phone	Wrong Number	
FL	818649302	900815138	2016-09-01 00:00:00	1193811	Walk	Not Home	
FL	818649483	904686857	2016-09-01 00:00:00	1204630	Walk	Not Home	
FL	818651963	904391929	2016-09-01 00:00:00	1191005	Walk	Inaccessible	
FL	818653327	926390909	2016-09-01 00:00:00	1204634	Walk	Not Home	
FL	818653556	927447453	2016-09-01 00:00:00	1202525	Walk	Not Home	
FL	818654175	927741540	2016-09-01 00:00:00		Walk	Not Home	
FL	818645200	907425122	2016-09-01 13:21:00	1192034	Phone	Not Home	
FL	818688280	927505481	2016-09-02 15:01:00	1194028	Phone	Moved	
FL	818688313	927244013	2016-09-02 15:06:00	1179941	Phone	Disconnected	
FL	818734568	911423944	2016-09-02 00:00:00	1179948	Walk	Canvassed	
FL	818735221	905160405	2016-09-02 00:00:00	1188950	Walk	Not Home	
FL	818734003	924169888	2016-09-02 18:40:00	1192032	Phone	Not Home	
FL	818761440	910206090	2016-09-03 00:00:00	1201865	Walk	Not Home	
FL	818762128	926763302	2016-09-03 00:00:00	1201856	Walk	Not Home	
FL	818735659	914020820	2016-09-02 00:00:00	1190542	Walk	Not Home	
FL	818763551	911987370	2016-09-03 00:00:00	1179958	Walk	Not Home	
FL	818738292	911624520	2016-09-02 00:00:00	128429109	Walk	Not Home	
FL	818765192	905163057	2016-09-03 00:00:00	1171420	Walk	Not Home	
FL	818648584	905421899	2016-09-01 20:43:00	1192267	Phone	Not Home	
FL	818648617	905478956	2016-09-01 00:00:00		Walk	Not Home	
FL	818735719	917000321	2016-09-02 00:00:00	1204630	Walk	Inaccessible	
FL	818648667	921347551	2016-09-01 20:54:00	1179941	Phone	Disconnected	
FL	818737231	927889415	2016-09-02 00:00:00	128468194	Walk	Not Home	
FL	818650468	920684073	2016-09-01 00:00:00	1203479	Walk	Inaccessible	
FL	818739101	926759991	2016-09-02 00:00:00	128468145	Walk	Not Home	
FL	818651977	904436927	2016-09-01 00:00:00	1191005	Walk	Inaccessible	
FL	818652587	910203477	2016-09-01 00:00:00	1201859	Walk	Not Home	
FL	818653514	927289286	2016-09-01 00:00:00	1171393	Walk	Inaccessible	
FL	818757005	901367635	2016-09-03 16:12:00	1197934	Phone	Not Home	
FL	818765628	918598389	2016-09-03 00:00:00	1203480	Walk	Not Home	
FL	818742041	918872382	2016-09-02 00:00:00	128440294	Walk	Not Home	
FL	818758929	902729003	2016-09-03 00:00:00	128429109	Walk	Not Home	
FL	818760582	927714464	2016-09-03 00:00:00	128429109	Walk	Not Home	
FL	818760946	900967837	2016-09-03 00:00:00	128468340	Walk	Not Home	
FL	818761029	901437381	2016-09-03 00:00:00	128485418	Walk	Not Home	
FL	818761767	920491044	2016-09-03 00:00:00	1190540	Walk	Not Home	
FL	818762179	926985642	2016-09-03 00:00:00	1206202	Walk	Inaccessible	
FL	818763447	909034532	2016-09-03 00:00:00	1214586	Walk	Not Home	
FL	818798470	927176244	2016-09-06 00:00:00	128458877	Walk	Not Home	
